mk.names;chr;pos.ind;pos.cM;log10pval;Grinkan;IS23540;CSM388;White_Kaur
S1_7816816;1;1268;19.08264429;5.773620128;1;0.071749567;0.008442261;7.89E-06
S1_7827066;1;1269;19.09232531;5.854655758;1;0.071587861;0.006813962;7.80E-06
S1_7831185;1;1270;19.09621567;5.854657078;1;0.071587858;0.006813939;7.80E-06
S1_7835116;1;1271;19.09992846;5.854657078;1;0.071587858;0.006813939;7.80E-06
S1_7835120;1;1272;19.09993224;5.854657078;1;0.071587858;0.006813939;7.80E-06
S1_7835706;1;1273;19.10048571;5.854657078;1;0.071587858;0.006813939;7.80E-06
S1_7835735;1;1274;19.1005131;5.854657078;1;0.071587858;0.006813939;7.80E-06
S1_7835739;1;1275;19.10051688;5.854657078;1;0.071587858;0.006813939;7.80E-06
S1_7835890;1;1276;19.10065949;5.854657078;1;0.071587858;0.006813939;7.80E-06
S1_7840748;1;1277;19.10524783;5.854657078;1;0.071587858;0.006813939;7.80E-06
S1_7842920;1;1278;19.10729926;5.854657078;1;0.071587858;0.006813939;7.80E-06
S1_7848397;1;1279;19.11247223;5.854657078;1;0.071587858;0.006813939;7.80E-06
S1_7848402;1;1280;19.11247696;5.854657078;1;0.071587858;0.006813939;7.80E-06
S1_7848448;1;1281;19.1125204;5.854657078;1;0.071587858;0.006813939;7.80E-06
S1_7848985;1;1282;19.11302759;5.854657078;1;0.071587858;0.006813939;7.80E-06
S1_7859738;1;1283;19.1231837;5.854657078;1;0.071587858;0.006813939;7.80E-06
S1_7875780;1;1284;19.13833521;5.854657078;1;0.071587858;0.006813939;7.80E-06
S1_7875784;1;1285;19.13833899;5.854657078;1;0.071587858;0.006813939;7.80E-06
S1_7884501;1;1286;19.14657211;5.854657078;1;0.071587858;0.006813939;7.80E-06
S1_7887959;1;1287;19.14983816;5.854657196;1;0.071587858;0.006813936;7.80E-06
S1_7925377;1;1288;19.1851791;5.82912334;1;0.071638781;0.007289015;7.83E-06
S1_7925450;1;1289;19.18524804;5.829123332;1;0.071638781;0.007289015;7.83E-06
S1_7925559;1;1290;19.18535099;5.829123332;1;0.071638781;0.007289015;7.83E-06
S1_7925571;1;1291;19.18536233;5.829123332;1;0.071638781;0.007289015;7.83E-06
S1_7945152;1;1292;19.20385639;5.829123332;1;0.071638781;0.007289015;7.83E-06
S1_7945234;1;1293;19.20393384;5.829123332;1;0.071638781;0.007289015;7.83E-06
S1_7945336;1;1294;19.20403018;5.829123332;1;0.071638781;0.007289015;7.83E-06
S1_7951647;1;1295;19.20999085;5.829123332;1;0.071638781;0.007289015;7.83E-06
S1_7953158;1;1296;19.21141798;5.829123332;1;0.071638781;0.007289015;7.83E-06
S1_7953225;1;1297;19.21148126;5.829123332;1;0.071638781;0.007289015;7.83E-06
S1_7953228;1;1298;19.21148409;5.829123332;1;0.071638781;0.007289015;7.83E-06
S1_7953253;1;1299;19.21150771;5.829123332;1;0.071638781;0.007289015;7.83E-06
S1_7957344;1;1300;19.21537162;5.829123332;1;0.071638781;0.007289015;7.83E-06
S1_7973830;1;1301;19.23094248;5.829123332;1;0.071638781;0.007289015;7.83E-06
S1_7979115;1;1302;19.23593411;5.829123332;1;0.071638781;0.007289015;7.83E-06
S1_7984354;1;1303;19.2408823;5.829123332;1;0.071638781;0.007289015;7.83E-06
S1_7989130;1;1304;19.24539318;5.829123332;1;0.071638781;0.007289015;7.83E-06
S1_7989776;1;1305;19.24600332;5.82912334;1;0.071638781;0.007289015;7.83E-06
S1_7990546;1;1306;19.24673058;5.829321577;1;0.071638386;0.007285199;7.83E-06
S1_7990570;1;1307;19.24675325;5.937950615;1;0.071421928;0.005473001;7.71E-06
S1_7991212;1;1308;19.24735961;5.938073634;1;0.071421683;0.005471234;7.71E-06
S1_7991216;1;1309;19.24736339;5.938073634;1;0.071421683;0.005471234;7.71E-06
S1_7991221;1;1310;19.24736811;5.938073634;1;0.071421683;0.005471234;7.71E-06
S1_7992761;1;1311;19.24882263;5.938073634;1;0.071421683;0.005471234;7.71E-06
S1_7997163;1;1312;19.25298027;5.938073634;1;0.071421683;0.005471234;7.71E-06
S1_8026193;1;1313;19.28039883;5.938073634;1;0.071421683;0.005471234;7.71E-06
S1_8027639;1;1314;19.28176456;5.938073634;1;0.071421683;0.005471234;7.71E-06
S1_8027979;1;1315;19.28208569;5.938073634;1;0.071421683;0.005471234;7.71E-06
S1_8043426;1;1316;19.29667523;5.938072401;1;0.071421686;0.005471242;7.71E-06
S1_8045358;1;1317;19.29849998;5.93498276;1;0.071427836;0.005491536;7.74E-06
S1_8045367;1;1318;19.29850848;5.594348263;1;0.072108275;0.008106473;1.29E-05
S1_8048774;1;1319;19.30172636;5.586970899;1;0.072123065;0.008172687;1.30E-05
S1_8057946;1;1320;19.31038923;5.586969904;1;0.072123067;0.008172696;1.30E-05
S1_8070258;1;1321;19.32201779;5.586969904;1;0.072123067;0.008172696;1.30E-05
S1_8070340;1;1322;19.32209524;5.586969904;1;0.072123067;0.008172696;1.30E-05
S1_8070638;1;1323;19.3223767;5.586969904;1;0.072123067;0.008172696;1.30E-05
S1_8081384;1;1324;19.33252619;5.586969904;1;0.072123067;0.008172696;1.30E-05
S1_8081387;1;1325;19.33252902;5.586969904;1;0.072123067;0.008172696;1.30E-05
S1_8081393;1;1326;19.33253469;5.586969904;1;0.072123067;0.008172696;1.30E-05
S1_8081402;1;1327;19.33254319;5.586969904;1;0.072123067;0.008172696;1.30E-05
S1_8081465;1;1328;19.33260269;5.586969904;1;0.072123067;0.008172696;1.30E-05
S1_8091201;1;1329;19.34179825;5.586969904;1;0.072123067;0.008172696;1.30E-05
S1_8105811;1;1330;19.35559725;5.586969904;1;0.072123067;0.008172696;1.30E-05
S1_8105846;1;1331;19.35563031;5.586969904;1;0.072123067;0.008172696;1.30E-05
S1_8105847;1;1332;19.35563126;5.586969904;1;0.072123067;0.008172696;1.30E-05
S1_8113880;1;1333;19.36321835;5.586969904;1;0.072123067;0.008172696;1.30E-05
S1_8123515;1;1334;19.37231851;5.586969904;1;0.072123067;0.008172696;1.30E-05
S1_8130399;1;1335;19.37882038;5.586969904;1;0.072123067;0.008172696;1.30E-05
S1_8172108;1;1336;19.41821413;5.586969907;1;0.072123067;0.008172696;1.30E-05
S1_8172157;1;1337;19.41826041;5.586969966;1;0.072123067;0.008172695;1.30E-05
S1_8184811;1;1338;19.43021199;5.832854264;1;0.071631339;0.004278662;1.26E-05
S1_8196710;1;1339;19.44145048;5.832864662;1;0.071631318;0.004278571;1.26E-05
S1_8242173;1;1340;19.48438984;5.973280773;1;0.071351633;0.004240976;8.90E-06
S1_8308469;1;1341;19.54700577;5.973288067;1;0.071351618;0.004240974;8.90E-06
S1_8319007;1;1342;19.5569588;5.973288067;1;0.071351618;0.004240974;8.90E-06
S1_8319837;1;1343;19.55774273;5.973288067;1;0.071351618;0.004240974;8.90E-06
S1_8362381;1;1344;19.59792513;5.973256603;1;0.071351681;0.004241322;8.90E-06
S1_8381149;1;1345;19.61565132;5.624152332;1;0.072048546;0.01065343;9.35E-06
S1_8396138;1;1346;19.62980828;5.624136191;1;0.072048579;0.010653889;9.35E-06
S1_8397435;1;1347;19.63103329;5.624136191;1;0.072048579;0.010653889;9.35E-06
S1_8429405;1;1348;19.66122864;5.624136191;1;0.072048579;0.010653889;9.35E-06
S1_8433683;1;1349;19.66526917;5.624136191;1;0.072048579;0.010653889;9.35E-06
S1_8433787;1;1350;19.6653674;5.624136191;1;0.072048579;0.010653889;9.35E-06
S1_8438982;1;1351;19.67027403;5.624136191;1;0.072048579;0.010653889;9.35E-06
S1_8469953;1;1352;19.69952583;5.624136191;1;0.072048579;0.010653889;9.35E-06
S1_8494658;1;1353;19.72285947;5.624136191;1;0.072048579;0.010653889;9.35E-06
S1_8494662;1;1354;19.72286324;5.624136191;1;0.072048579;0.010653889;9.35E-06
S1_8494665;1;1355;19.72286608;5.624136191;1;0.072048579;0.010653889;9.35E-06
S1_8494668;1;1356;19.72286891;5.624136191;1;0.072048579;0.010653889;9.35E-06
S1_8494675;1;1357;19.72287552;5.624136191;1;0.072048579;0.010653889;9.35E-06
S1_8495820;1;1358;19.72395696;5.624185403;1;0.072048481;0.01065249;9.35E-06
S1_8495908;1;1359;19.72404008;5.530486567;1;0.072238544;0.013690127;9.47E-06
S1_8495920;1;1360;19.72405141;5.486611371;1;0.082087623;0.013719204;9.53E-06
S1_8497363;1;1361;19.72541431;5.486264681;1;0.082170993;0.013719434;9.53E-06
S1_8497389;1;1362;19.72543887;5.48626468;1;0.082170993;0.013719434;9.53E-06
S1_8554149;1;1363;19.77904814;5.48626468;1;0.082170993;0.013719434;9.53E-06
S1_8554151;1;1364;19.77905003;5.48626468;1;0.082170993;0.013719434;9.53E-06
S1_8559093;1;1365;19.7837177;5.48626468;1;0.082170993;0.013719434;9.53E-06
S1_8560155;1;1366;19.78472075;5.48626468;1;0.082170993;0.013719434;9.53E-06
S1_8563973;1;1367;19.78832681;5.48626468;1;0.082170993;0.013719434;9.53E-06
S1_8571404;1;1368;19.79534532;5.48626468;1;0.082170993;0.013719434;9.53E-06
S1_8603791;1;1369;19.82593452;5.48626468;1;0.082170993;0.013719434;9.53E-06
S1_8603800;1;1370;19.82594302;5.48626468;1;0.082170993;0.013719434;9.53E-06
S1_8608402;1;1371;19.83028957;5.48626468;1;0.082170993;0.013719434;9.53E-06
S1_8615205;1;1372;19.83671494;5.48626468;1;0.082170993;0.013719434;9.53E-06
S1_8619501;1;1373;19.84077247;5.48626468;1;0.082170993;0.013719434;9.53E-06
S1_8626366;1;1374;19.84725639;5.48626468;1;0.082170993;0.013719434;9.53E-06
S1_8632905;1;1375;19.85343241;5.48626468;1;0.082170993;0.013719434;9.53E-06
S1_8679510;1;1376;19.89745038;5.48626468;1;0.082170993;0.013719434;9.53E-06
S1_8718655;1;1377;19.93442246;5.48626468;1;0.082170993;0.013719434;9.53E-06
S1_8719073;1;1378;19.93481725;5.48626468;1;0.082170993;0.013719434;9.53E-06
S1_8726496;1;1379;19.9418282;5.48626468;1;0.082170993;0.013719434;9.53E-06
S1_8731664;1;1380;19.94670933;5.48626468;1;0.082170993;0.013719434;9.53E-06
S1_8734010;1;1381;19.94922932;5.48626468;1;0.082170993;0.013719434;9.53E-06
S1_8768102;1;1382;19.98973268;5.48626468;1;0.082170993;0.013719434;9.53E-06
S1_8771398;1;1383;19.99364853;5.48626468;1;0.082170993;0.013719434;9.53E-06
S1_8771404;1;1384;19.99365566;5.486264674;1;0.082170993;0.013719434;9.53E-06
S1_8793573;1;1385;20.01999378;4.829928413;1;0.069742762;0.014159741;5.71E-05
S1_8793588;1;1386;20.0200116;4.829928385;1;0.069742761;0.014159741;5.71E-05
S1_8805762;1;1387;20.03447505;4.829928384;1;0.069742761;0.014159741;5.71E-05
S1_8811015;1;1388;20.04071593;4.829928384;1;0.069742761;0.014159741;5.71E-05
S1_8838538;1;1389;20.07341492;4.829928384;1;0.069742761;0.014159741;5.71E-05
S1_8845994;1;1390;20.0822731;4.829928384;1;0.069742761;0.014159741;5.71E-05
S1_8845999;1;1391;20.08227904;4.829928384;1;0.069742761;0.014159741;5.71E-05
S1_8868893;1;1392;20.1094785;4.829928384;1;0.069742761;0.014159741;5.71E-05
S1_8884451;1;1393;20.12796234;4.829928384;1;0.069742761;0.014159741;5.71E-05
S1_8898457;1;1394;20.14460232;4.829928384;1;0.069742761;0.014159741;5.71E-05
S1_8907049;1;1395;20.15481014;4.829928384;1;0.069742761;0.014159741;5.71E-05
S1_8920071;1;1396;20.17028106;4.829928384;1;0.069742761;0.014159741;5.71E-05
S1_8920152;1;1397;20.17037729;4.829928384;1;0.069742761;0.014159741;5.71E-05
S1_8920318;1;1398;20.17057451;4.829928384;1;0.069742761;0.014159741;5.71E-05
S1_8937392;1;1399;20.19085946;4.829928384;1;0.069742761;0.014159741;5.71E-05
S1_8937393;1;1400;20.19086065;4.829928384;1;0.069742761;0.014159741;5.71E-05
S1_8937394;1;1401;20.19086184;4.829928384;1;0.069742761;0.014159741;5.71E-05
S1_8937398;1;1402;20.19086659;4.829928384;1;0.069742761;0.014159741;5.71E-05
S1_8937399;1;1403;20.19086778;4.829928384;1;0.069742761;0.014159741;5.71E-05
S1_8937400;1;1404;20.19086896;4.829928384;1;0.069742761;0.014159741;5.71E-05
S1_8937402;1;1405;20.19087134;4.829928384;1;0.069742761;0.014159741;5.71E-05
S1_8938051;1;1406;20.19164239;4.829928384;1;0.069742761;0.014159741;5.71E-05
S1_8962586;1;1407;20.22079146;4.829928384;1;0.069742761;0.014159741;5.71E-05
S1_8962959;1;1408;20.2212346;4.829928384;1;0.069742761;0.014159741;5.71E-05
S1_8962960;1;1409;20.22123579;4.829928384;1;0.069742761;0.014159741;5.71E-05
S1_8962961;1;1410;20.22123698;4.829928384;1;0.069742761;0.014159741;5.71E-05
S1_8962962;1;1411;20.22123817;4.829928384;1;0.069742761;0.014159741;5.71E-05
S1_8962963;1;1412;20.22123936;4.829928384;1;0.069742761;0.014159741;5.71E-05
S1_8964289;1;1413;20.22281472;4.829928384;1;0.069742761;0.014159741;5.71E-05
S1_8964293;1;1414;20.22281948;4.829928384;1;0.069742761;0.014159741;5.71E-05
S1_8964308;1;1415;20.2228373;4.829928384;1;0.069742761;0.014159741;5.71E-05
S1_8970461;1;1416;20.23014743;4.829928384;1;0.069742761;0.014159741;5.71E-05
S1_8973956;1;1417;20.23429971;4.829928384;1;0.069742761;0.014159741;5.71E-05
S1_8974466;1;1418;20.23490562;4.829928384;1;0.069742761;0.014159741;5.71E-05
S1_8987690;1;1419;20.25061653;4.829928384;1;0.069742761;0.014159741;5.71E-05
S1_8987949;1;1420;20.25092424;4.829928384;1;0.069742761;0.014159741;5.71E-05
S1_8987999;1;1421;20.25098364;4.829928384;1;0.069742761;0.014159741;5.71E-05
S1_8991267;1;1422;20.25486622;4.829928384;1;0.069742761;0.014159741;5.71E-05
S1_8991335;1;1423;20.25494701;4.829928384;1;0.069742761;0.014159741;5.71E-05
S1_9011670;1;1424;20.27910622;4.829928384;1;0.069742761;0.014159741;5.71E-05
S1_9022513;1;1425;20.29198836;4.829928384;1;0.069742761;0.014159741;5.71E-05
S1_9047966;1;1426;20.32222807;4.829928384;1;0.069742761;0.014159741;5.71E-05
S1_9052578;1;1427;20.3277074;4.829928384;1;0.069742761;0.014159741;5.71E-05
S1_9052653;1;1428;20.32779651;4.829928385;1;0.069742761;0.014159741;5.71E-05
S1_9073932;1;1429;20.35307725;4.82135408;1;0.071502798;0.014165574;5.72E-05
S1_9073934;1;1430;20.35307963;4.82135408;1;0.071502798;0.014165574;5.72E-05
S1_9082697;1;1431;20.3634906;4.82135408;1;0.071502798;0.014165574;5.72E-05
S1_9083664;1;1432;20.36463946;4.82135408;1;0.071502798;0.014165574;5.72E-05
S1_9087590;1;1433;20.36930378;4.82135408;1;0.071502798;0.014165574;5.72E-05
S1_9087595;1;1434;20.36930972;4.82135408;1;0.071502798;0.014165574;5.72E-05
S1_9110214;1;1435;20.39618246;4.82135408;1;0.071502798;0.014165574;5.72E-05
S1_9110222;1;1436;20.39619197;4.82135408;1;0.071502798;0.014165574;5.72E-05
S1_9129160;1;1437;20.41869146;4.82135408;1;0.071502798;0.014165574;5.72E-05
S1_9131661;1;1438;20.4216628;4.82135408;1;0.071502798;0.014165574;5.72E-05
S1_9133424;1;1439;20.42375735;4.82135408;1;0.071502798;0.014165574;5.72E-05
S1_9159323;1;1440;20.45452693;4.82135408;1;0.071502798;0.014165574;5.72E-05
S1_9225461;1;1441;20.53310288;4.82135408;1;0.071502798;0.014165574;5.72E-05
S1_9245641;1;1442;20.55707794;4.82135408;1;0.071502798;0.014165574;5.72E-05
S1_9245657;1;1443;20.55709695;4.82135408;1;0.071502798;0.014165574;5.72E-05
S1_9247906;1;1444;20.5597689;4.82135408;1;0.071502798;0.014165574;5.72E-05
S1_9247933;1;1445;20.55980098;4.82135408;1;0.071502798;0.014165574;5.72E-05
S1_9255916;1;1446;20.56928527;4.82135408;1;0.071502798;0.014165574;5.72E-05
S1_9265107;1;1447;20.58020473;4.82135408;1;0.071502798;0.014165574;5.72E-05
S1_9273158;1;1448;20.58976981;4.821354084;1;0.071502798;0.014165574;5.72E-05
S1_9305182;1;1449;20.62781626;4.821658486;1;0.071502188;0.014153928;5.72E-05
S1_9306434;1;1450;20.62930371;5.007123649;1;0.071131238;0.008606792;5.59E-05
S1_9306435;1;1451;20.6293049;5.007123654;1;0.071131238;0.008606792;5.59E-05
S1_9306439;1;1452;20.62930965;5.007123654;1;0.071131238;0.008606792;5.59E-05
S1_9324955;1;1453;20.65130778;5.007123654;1;0.071131238;0.008606792;5.59E-05
S1_9342026;1;1454;20.67158916;5.007123654;1;0.071131238;0.008606792;5.59E-05
S1_9356013;1;1455;20.68820656;5.007123654;1;0.071131238;0.008606792;5.59E-05
S1_9356014;1;1456;20.68820775;5.007123654;1;0.071131238;0.008606792;5.59E-05
S1_9356015;1;1457;20.68820894;5.007123654;1;0.071131238;0.008606792;5.59E-05
S1_9356019;1;1458;20.68821369;5.007123654;1;0.071131238;0.008606792;5.59E-05
S1_9360569;1;1459;20.69361937;5.007123654;1;0.071131238;0.008606792;5.59E-05
S1_9360984;1;1460;20.69411241;5.007123654;1;0.071131238;0.008606792;5.59E-05
S1_9372128;1;1461;20.70735216;5.007123654;1;0.071131238;0.008606792;5.59E-05
S1_9402132;1;1462;20.74299873;5.007123654;1;0.071131238;0.008606792;5.59E-05
S1_9402393;1;1463;20.74330881;5.007123654;1;0.071131238;0.008606792;5.59E-05
S1_9402430;1;1464;20.74335277;5.007123654;1;0.071131238;0.008606792;5.59E-05
S1_9402712;1;1465;20.74368781;5.007123654;1;0.071131238;0.008606792;5.59E-05
S1_9402713;1;1466;20.74368899;5.007123654;1;0.071131238;0.008606792;5.59E-05
S1_9403109;1;1467;20.74415947;5.007123654;1;0.071131238;0.008606792;5.59E-05
S1_9406091;1;1468;20.74770226;5.007123654;1;0.071131238;0.008606792;5.59E-05
S1_9406097;1;1469;20.74770939;5.007123654;1;0.071131238;0.008606792;5.59E-05
S1_9406107;1;1470;20.74772127;5.007123654;1;0.071131238;0.008606792;5.59E-05
S1_9406167;1;1471;20.74779255;5.007123654;1;0.071131238;0.008606792;5.59E-05
S1_9408026;1;1472;20.75000116;5.007123654;1;0.071131238;0.008606792;5.59E-05
S1_9408901;1;1473;20.75104071;5.007123654;1;0.071131238;0.008606792;5.59E-05
S1_9408902;1;1474;20.7510419;5.007123654;1;0.071131238;0.008606792;5.59E-05
S1_9408947;1;1475;20.75109536;5.007123654;1;0.071131238;0.008606792;5.59E-05
S1_9421875;1;1476;20.76645461;5.007123654;1;0.071131238;0.008606792;5.59E-05
S1_9428912;1;1477;20.77481499;5.007123654;1;0.071131238;0.008606792;5.59E-05
S1_9436219;1;1478;20.78349615;5.007123654;1;0.071131238;0.008606792;5.59E-05
S1_9436571;1;1479;20.78391435;5.007123654;1;0.071131238;0.008606792;5.59E-05
S1_9436584;1;1480;20.78392979;5.007123654;1;0.071131238;0.008606792;5.59E-05
S1_9436647;1;1481;20.78400464;5.007123654;1;0.071131238;0.008606792;5.59E-05
S1_9436674;1;1482;20.78403672;5.007123654;1;0.071131238;0.008606792;5.59E-05
S1_9447789;1;1483;20.79724201;5.007123654;1;0.071131238;0.008606792;5.59E-05
S1_9448022;1;1484;20.79751883;5.007123654;1;0.071131238;0.008606792;5.59E-05
S1_9448036;1;1485;20.79753546;5.007123654;1;0.071131238;0.008606792;5.59E-05
S1_9448040;1;1486;20.79754022;5.007123654;1;0.071131238;0.008606792;5.59E-05
S1_9457206;1;1487;20.80842998;5.007123654;1;0.071131238;0.008606792;5.59E-05
S1_9469915;1;1488;20.82352904;5.007124189;1;0.071131237;0.00860678;5.59E-05
S1_9539156;1;1489;20.90579154;5.042763868;1;0.071060131;0.007828163;5.57E-05
S1_9560329;1;1490;20.93094635;5.042764063;1;0.071060131;0.007828159;5.57E-05
S1_9561416;1;1491;20.93223777;5.042764063;1;0.071060131;0.007828159;5.57E-05
S1_9561449;1;1492;20.93227698;5.042764063;1;0.071060131;0.007828159;5.57E-05
S1_9645208;1;1493;21.03178774;5.042764063;1;0.071060131;0.007828159;5.57E-05
S1_9648272;1;1494;21.03542796;5.042764063;1;0.071060131;0.007828159;5.57E-05
S1_9649148;1;1495;21.0364687;5.042764155;1;0.07106013;0.007828157;5.57E-05
S1_9654620;1;1496;21.04296977;5.03119514;1;0.071083206;0.008072656;5.58E-05
S1_9672564;1;1497;21.06428833;5.031189483;1;0.071083217;0.008072777;5.58E-05
S1_9676486;1;1498;21.0689479;5.031189483;1;0.071083217;0.008072777;5.58E-05
S1_9677558;1;1499;21.0702215;5.031189483;1;0.071083217;0.008072777;5.58E-05
S1_9677953;1;1500;21.07069079;5.031189483;1;0.071083217;0.008072777;5.58E-05
S1_9727467;1;1501;21.12951642;5.031189483;1;0.071083217;0.008072777;5.58E-05
S1_9780446;1;1502;21.19245868;5.031189483;1;0.071083217;0.008072777;5.58E-05
S1_9782530;1;1503;21.1949346;5.031189483;1;0.071083217;0.008072777;5.58E-05
S1_9782552;1;1504;21.19496073;5.031189483;1;0.071083217;0.008072777;5.58E-05
S1_9782957;1;1505;21.1954419;5.031189499;1;0.071083214;0.008072777;5.58E-05
S1_9783393;1;1506;21.19595989;5.031532143;1;0.071012518;0.008072625;5.58E-05
S1_9783407;1;1507;21.19597653;5.200395171;1;0.043829449;0.007997894;5.47E-05
S1_9785963;1;1508;21.19901321;5.201295436;1;0.043718458;0.007997497;5.47E-05
S1_9793789;1;1509;21.20831097;5.201295573;1;0.043718441;0.007997497;5.47E-05
S1_9793792;1;1510;21.20831453;5.201295573;1;0.043718441;0.007997497;5.47E-05
S1_9793813;1;1511;21.20833948;5.201295573;1;0.043718441;0.007997497;5.47E-05
S1_9796194;1;1512;21.21116826;5.201295573;1;0.043718441;0.007997497;5.47E-05
S1_9796267;1;1513;21.21125498;5.201295573;1;0.043718441;0.007997497;5.47E-05
S1_9798166;1;1514;21.21351111;5.201295573;1;0.043718441;0.007997497;5.47E-05
S1_9809672;1;1515;21.22718094;5.201295573;1;0.043718441;0.007997497;5.47E-05
S1_9815834;1;1516;21.23450177;5.201295501;1;0.043718441;0.007997499;5.47E-05
S1_9823332;1;1517;21.24340984;5.198973434;1;0.043721886;0.008046981;5.47E-05
S1_9823334;1;1518;21.24341222;5.1674392;1;0.043768695;0.008750906;5.49E-05
S1_9823354;1;1519;21.24343598;5.167415585;1;0.04376873;0.008751456;5.49E-05
S1_9832027;1;1520;21.25374003;5.167415072;1;0.043768731;0.008751468;5.49E-05
S1_9832075;1;1521;21.25379706;5.167415072;1;0.043768731;0.008751468;5.49E-05
S1_9837538;1;1522;21.26028743;5.167415072;1;0.043768731;0.008751468;5.49E-05
S1_9837547;1;1523;21.26029813;5.167415072;1;0.043768731;0.008751468;5.49E-05
S1_9849672;1;1524;21.27470336;5.167415072;1;0.043768731;0.008751468;5.49E-05
S1_9849722;1;1525;21.27476276;5.167415072;1;0.043768731;0.008751468;5.49E-05
S1_9849723;1;1526;21.27476395;5.167414888;1;0.043768732;0.008751468;5.49E-05
S1_9849835;1;1527;21.27489701;4.612934062;1;0.044598608;0.009016911;0.00022271
S1_9849847;1;1528;21.27491127;4.612930476;1;0.044598614;0.009016913;0.000222712
S1_9852069;1;1529;21.27755114;4.612930443;1;0.044598614;0.009016913;0.000222712
S1_9855757;1;1530;21.28193271;4.612930443;1;0.044598614;0.009016913;0.000222712
S1_9868390;1;1531;21.29694148;4.612930443;1;0.044598614;0.009016913;0.000222712
S1_9871824;1;1532;21.30102128;4.612930443;1;0.044598614;0.009016913;0.000222712
S1_9871850;1;1533;21.30105217;4.612930443;1;0.044598614;0.009016913;0.000222712
S1_9874810;1;1534;21.30456883;4.612930443;1;0.044598614;0.009016913;0.000222712
S1_9874813;1;1535;21.30457239;4.612930443;1;0.044598614;0.009016913;0.000222712
S1_9874816;1;1536;21.30457595;4.612930443;1;0.044598614;0.009016913;0.000222712
S1_9874831;1;1537;21.30459378;4.612930443;1;0.044598614;0.009016913;0.000222712
S1_9874914;1;1538;21.30469238;4.612930443;1;0.044598614;0.009016913;0.000222712
S1_9874915;1;1539;21.30469357;4.612930443;1;0.044598614;0.009016913;0.000222712
S1_9881039;1;1540;21.31196926;4.612930443;1;0.044598614;0.009016913;0.000222712
S1_9884541;1;1541;21.31612984;4.612930443;1;0.044598614;0.009016913;0.000222712
S1_9888111;1;1542;21.32037122;4.612930443;1;0.044598614;0.009016913;0.000222712
S1_9888207;1;1543;21.32048527;4.612930443;1;0.044598614;0.009016913;0.000222712
S1_9888582;1;1544;21.3209308;4.612930443;1;0.044598614;0.009016913;0.000222712
S1_9890257;1;1545;21.3229208;4.612930443;1;0.044598614;0.009016913;0.000222712
S1_9890268;1;1546;21.32293387;4.612930443;1;0.044598614;0.009016913;0.000222712
S1_9890330;1;1547;21.32300753;4.612930443;1;0.044598614;0.009016913;0.000222712
S1_9890333;1;1548;21.32301109;4.612930443;1;0.044598614;0.009016913;0.000222712
S1_9901009;1;1549;21.33569483;4.612930443;1;0.044598614;0.009016913;0.000222712
S1_9918853;1;1550;21.35689458;4.612930443;1;0.044598614;0.009016913;0.000222712
S1_9933745;1;1551;21.37458718;4.612930443;1;0.044598614;0.009016913;0.000222712
S1_9936322;1;1552;21.37764881;4.612930443;1;0.044598614;0.009016913;0.000222712
S1_9967591;1;1553;21.41479827;4.612930443;1;0.044598614;0.009016913;0.000222712
S1_9967974;1;1554;21.4152533;4.612930443;1;0.044598614;0.009016913;0.000222712
S1_9968015;1;1555;21.41530201;4.612930443;1;0.044598614;0.009016913;0.000222712
S1_9968021;1;1556;21.41530914;4.612930443;1;0.044598614;0.009016913;0.000222712
S1_9976305;1;1557;21.42515103;4.612930443;1;0.044598614;0.009016913;0.000222712
S1_9976307;1;1558;21.42515341;4.612930443;1;0.044598614;0.009016913;0.000222712
S1_9976310;1;1559;21.42515697;4.612930443;1;0.044598614;0.009016913;0.000222712
S1_9976317;1;1560;21.42516529;4.612930443;1;0.044598614;0.009016913;0.000222712
S1_9976319;1;1561;21.42516767;4.612930443;1;0.044598614;0.009016913;0.000222712
S1_10009593;1;1562;21.46469919;4.612930443;1;0.044598614;0.009016913;0.000222712
S1_10009602;1;1563;21.46470989;4.612930443;1;0.044598614;0.009016913;0.000222712
S1_10009607;1;1564;21.46471583;4.612930457;1;0.044598614;0.009016912;0.000222712
S1_10013489;1;1565;21.46932788;4.821104214;1;0.044285516;0.005187619;0.000218064
S1_10044853;1;1566;21.50659021;4.821181103;1;0.0442854;0.005186567;0.000218062
S1_10048636;1;1567;21.51108464;4.821181104;1;0.0442854;0.005186567;0.000218062
S1_10051336;1;1568;21.51429241;4.821181104;1;0.0442854;0.005186567;0.000218062
S1_10051341;1;1569;21.51429835;4.821181104;1;0.0442854;0.005186567;0.000218062
S1_10052496;1;1570;21.51567056;4.821181104;1;0.0442854;0.005186567;0.000218062
S1_10087801;1;1571;21.58011177;4.821181104;1;0.0442854;0.005186567;0.000218062
S1_10087842;1;1572;21.58027152;4.821181104;1;0.0442854;0.005186567;0.000218062
S1_10092359;1;1573;21.59787077;4.821181104;1;0.0442854;0.005186567;0.000218062
S1_10092402;1;1574;21.59803831;4.821181104;1;0.0442854;0.005186567;0.000218062
S1_10110950;1;1575;21.67030552;4.821181104;1;0.0442854;0.005186567;0.000218062
S1_10110973;1;1576;21.67039513;4.821181104;1;0.0442854;0.005186567;0.000218062
S1_10111994;1;1577;21.67437318;4.821181104;1;0.0442854;0.005186567;0.000218062
S1_10133926;1;1578;21.75982522;4.821181104;1;0.0442854;0.005186567;0.000218062
